id_num,held,race,sex,prior.traffic,region,employed,citizen,databases,year,age
2712,0,White,Male,0,North,No,Yes,5,2003,29
2713,0,White,Male,0,East,Yes,Yes,0,2002,18
2714,0,White,Male,1,South,No,No,2,2001,22
2715,1,White,Male,2,East,Yes,Yes,4,2004,20
2716,1,White,Male,1,North,Yes,Yes,4,2005,49
2717,1,White,Male,1,East,Yes,Yes,0,2005,20
2718,0,White,Male,2,East,Yes,Yes,2,2005,19
2719,0,White,Male,0,South,No,Yes,2,2005,20
2720,0,White,Male,0,North,Yes,Yes,0,2002,21
2721,0,White,Male,1,East,Yes,Yes,1,2001,19
2722,0,White,Male,2,West,Yes,Yes,0,2005,18
2723,0,White,Male,2,South,Yes,Yes,1,2004,21
2724,0,Black,Male,0,East,Yes,Yes,2,2001,27
2725,0,White,Male,1,East,Yes,Yes,0,2005,37
2726,0,White,Male,0,West,Yes,Yes,2,2005,19
2727,0,Black,Male,1,West,Yes,Yes,1,2003,23
2728,0,White,Male,2,West,Yes,Yes,2,2004,19
2729,0,White,Male,1,East,No,Yes,0,2004,20
2730,0,White,Male,1,West,No,Yes,1,2001,36
2731,0,White,Male,0,South,Yes,Yes,4,2004,24
2732,0,White,Male,2,East,Yes,Yes,2,2003,18
2733,0,White,Male,1,North,Yes,Yes,0,2004,19
2734,0,White,Male,2,South,No,No,3,2001,45
2735,0,White,Male,2,South,No,Yes,2,2005,23
2736,0,White,Male,2,East,Yes,Yes,0,2004,34
2737,0,White,Male,1,East,Yes,Yes,0,2002,21
2738,0,White,Male,0,East,No,Yes,3,2002,22
2739,0,White,Male,0,North,Yes,No,5,2001,21
2740,0,White,Male,0,West,Yes,Yes,2,2003,35
2741,0,White,Male,2,South,Yes,Yes,2,2003,39
2742,0,White,Male,0,South,Yes,Yes,2,2003,27
2743,0,White,Male,0,East,Yes,Yes,2,2004,18
2744,0,Black,Male,1,West,Yes,Yes,1,2004,26
2745,0,White,Female,1,East,No,Yes,2,2005,28
2746,1,White,Male,0,North,No,Yes,3,2003,30
2747,0,White,Male,2,West,Yes,No,4,2001,22
2748,1,White,Female,2,North,Yes,Yes,0,2004,19
2749,1,White,Male,0,South,Yes,Yes,6,2005,38
2750,0,White,Male,1,East,Yes,Yes,0,2005,24
2751,0,White,Male,2,North,Yes,Yes,0,2004,18
2752,0,Black,Female,2,East,Yes,Yes,2,2003,20
2753,0,White,Female,1,North,Yes,Yes,0,2004,19
2754,0,White,Male,0,South,Yes,Yes,0,2004,22
2755,0,Black,Male,0,East,Yes,Yes,0,2005,18
2756,0,Black,Male,1,North,No,Yes,0,2002,20
2757,0,White,Male,0,East,Yes,Yes,0,2005,18
2758,0,White,Female,1,North,No,Yes,4,2002,28
2759,0,White,Male,2,South,Yes,Yes,0,2005,16
2760,0,White,Male,1,East,Yes,Yes,3,2005,17
2761,0,White,Male,1,West,No,Yes,3,2001,24
2762,0,White,Male,1,North,Yes,Yes,1,2004,20
2763,0,Black,Male,0,West,No,Yes,3,2006,21
2764,0,White,Male,1,North,Yes,Yes,1,2003,17
2765,0,White,Male,1,North,Yes,Yes,2,2004,36
2766,1,White,Male,0,East,Yes,Yes,2,2005,46
2767,0,White,Male,0,South,Yes,No,4,2005,29
2768,1,White,Male,2,North,Yes,Yes,0,2003,29
2769,0,White,Male,2,North,Yes,Yes,0,2004,24
2770,1,Black,Female,1,South,Yes,Yes,1,2006,40
2771,0,White,Male,0,North,Yes,Yes,0,2004,16
2772,0,White,Male,0,West,Yes,Yes,0,2004,17
2773,0,White,Male,2,West,Yes,Yes,1,2004,40
2774,0,White,Male,0,East,Yes,Yes,3,2002,35
2775,0,White,Male,0,West,Yes,Yes,3,2005,42
2776,0,Black,Male,1,West,Yes,No,3,2001,24
2777,1,Black,Male,0,North,No,Yes,4,2004,20
2778,0,White,Male,0,West,Yes,Yes,0,2002,16
2779,0,White,Male,1,West,Yes,Yes,2,2005,26
2780,1,White,Male,2,East,Yes,Yes,2,2005,16
2781,0,White,Male,0,North,Yes,Yes,4,2002,16
2782,0,White,Male,0,South,Yes,Yes,3,2004,15
2783,0,White,Male,1,North,Yes,Yes,3,2004,28
2784,0,White,Male,2,South,Yes,Yes,0,2006,19
2785,1,White,Male,1,North,No,Yes,2,2006,26
2786,0,White,Male,0,East,Yes,Yes,1,2003,25
2787,1,White,Female,0,North,No,Yes,4,2005,41
2788,0,Black,Male,1,South,Yes,Yes,2,2005,20
2789,0,White,Male,0,North,Yes,Yes,2,2002,47
2790,0,White,Male,0,East,No,Yes,4,2004,35
2791,0,White,Male,1,South,Yes,Yes,2,2006,30
2792,0,White,Male,0,West,Yes,Yes,0,2005,19
2793,0,White,Male,2,South,Yes,Yes,3,2002,21
2794,0,White,Male,0,South,Yes,Yes,0,2004,18
2795,0,White,Male,1,South,No,Yes,4,2003,23
2796,0,White,Male,0,East,Yes,Yes,0,2002,13
2797,0,White,Female,2,North,Yes,Yes,4,2003,25
2798,0,White,Male,1,North,No,Yes,1,2005,22
2799,0,Black,Male,0,North,Yes,No,2,2001,20
2800,0,White,Male,1,North,Yes,Yes,2,2004,33
2801,0,White,Male,2,West,Yes,Yes,3,2003,29
2802,1,White,Male,1,North,No,Yes,4,2003,40
2803,0,White,Male,0,East,Yes,Yes,1,2004,18
2804,0,White,Male,0,West,No,Yes,2,2005,25
2805,0,White,Male,2,East,No,Yes,1,2004,16
2806,0,White,Male,1,West,Yes,Yes,4,2004,38
2807,0,White,Male,2,East,Yes,Yes,2,2004,22
2808,1,White,Male,2,North,Yes,Yes,5,2004,30
2809,0,Black,Male,0,West,Yes,Yes,0,2002,19
2810,0,White,Male,0,North,Yes,Yes,3,2002,34
2811,0,White,Male,0,West,Yes,Yes,3,2003,23
2812,0,Black,Male,0,West,No,No,5,2001,19
2813,0,White,Male,0,North,Yes,Yes,2,2003,32
2814,0,Black,Male,1,North,Yes,Yes,1,2005,20
2815,0,White,Male,0,West,No,Yes,2,2003,21
2816,0,White,Male,2,North,Yes,Yes,2,2003,21
2817,1,White,Male,0,South,Yes,Yes,1,2002,19
2818,1,White,Male,1,North,Yes,Yes,2,2003,44
2819,0,Black,Male,0,North,Yes,Yes,2,2005,24
2820,0,Black,Male,1,East,No,Yes,1,2003,23
2821,1,Black,Male,2,South,Yes,Yes,0,2003,24
2822,0,White,Male,1,West,Yes,Yes,3,2004,20
2823,0,Black,Male,1,West,No,Yes,3,2002,29
2824,0,Black,Male,2,North,Yes,No,2,2004,41
2825,1,White,Male,0,East,No,No,3,2001,22
2826,0,White,Male,2,West,No,Yes,1,2005,22
2827,0,White,Male,0,East,Yes,Yes,0,2002,17
2828,0,White,Male,0,South,Yes,No,1,2002,23
2829,0,White,Male,2,North,No,Yes,3,2003,23
2830,0,White,Female,1,East,Yes,Yes,0,2003,17
2831,0,Black,Male,1,East,Yes,No,0,2001,15
2832,0,White,Female,0,South,Yes,Yes,0,2004,30
2833,1,Black,Male,0,North,Yes,Yes,0,2004,16
2834,0,Black,Male,1,East,Yes,Yes,1,2005,19
2835,0,White,Female,2,North,Yes,Yes,0,2003,17
2836,0,White,Male,2,South,Yes,Yes,1,2004,16
2837,1,White,Male,2,North,Yes,No,1,2004,38
2838,0,White,Male,2,East,Yes,Yes,0,2003,15
2839,0,White,Male,2,East,Yes,Yes,1,2002,26
2840,1,White,Male,0,West,Yes,Yes,1,2002,18
2841,0,White,Male,0,North,Yes,Yes,0,2005,24
2842,0,White,Male,1,West,Yes,Yes,2,2005,22
2843,0,White,Male,0,West,Yes,Yes,4,2003,19
2844,0,Black,Male,0,North,No,Yes,2,2004,19
2845,1,Black,Male,0,West,Yes,Yes,4,2005,21
2846,0,White,Male,2,East,Yes,No,1,2002,25
2847,0,White,Male,1,West,Yes,Yes,1,2003,18
2848,0,White,Male,1,North,Yes,Yes,3,2002,36
2849,0,White,Male,1,South,Yes,Yes,5,2005,18
2850,0,White,Male,1,West,Yes,Yes,2,2004,38
2851,1,White,Male,2,South,No,Yes,4,2005,46
2852,0,White,Male,2,North,Yes,Yes,3,2004,22
2853,0,White,Male,0,West,Yes,Yes,4,2005,20
2854,0,White,Male,0,South,Yes,Yes,3,2005,31
2855,0,White,Male,0,South,Yes,Yes,2,2004,25
2856,1,Black,Male,2,East,No,Yes,3,2004,24
2857,1,White,Male,1,West,Yes,Yes,4,2004,22
2858,0,White,Male,1,North,Yes,Yes,0,2006,31
2859,0,Black,Male,2,North,Yes,Yes,1,2006,17
2860,1,Black,Male,0,North,No,Yes,3,2003,18
2861,0,White,Male,0,West,Yes,Yes,2,2002,22
2862,1,Black,Male,0,North,No,Yes,3,2002,23
2863,0,Black,Male,2,East,Yes,No,1,2004,20
2864,0,White,Male,0,North,Yes,Yes,3,2004,32
2865,0,Black,Male,0,East,Yes,No,0,2003,26
2866,0,White,Female,0,East,Yes,Yes,1,2004,29
2867,0,White,Male,0,North,Yes,Yes,3,2005,43
2868,0,White,Male,1,South,Yes,Yes,0,2004,17
2869,0,White,Male,0,North,Yes,Yes,0,2004,20
2870,0,White,Female,1,North,Yes,Yes,1,2003,17
2871,1,White,Male,0,East,Yes,No,3,2005,25
2872,0,White,Male,0,North,No,Yes,2,2002,25
2873,0,White,Male,1,North,Yes,Yes,0,2006,18
2874,0,White,Male,2,West,Yes,Yes,1,2004,19
2875,0,White,Male,0,South,Yes,Yes,0,2003,18
2876,0,Black,Male,1,South,Yes,Yes,0,2003,14
2877,0,White,Male,1,North,Yes,Yes,4,2004,21
2878,0,White,Male,1,West,Yes,Yes,0,2005,28
2879,0,Black,Male,1,North,No,Yes,2,2004,20
2880,1,White,Male,0,North,Yes,Yes,0,2003,21
2881,0,White,Male,2,East,Yes,Yes,0,2006,42
2882,0,White,Male,1,North,No,No,0,2001,17
2883,0,White,Male,2,West,Yes,Yes,2,2004,17
2884,0,White,Male,0,West,Yes,Yes,4,2006,27
2885,0,Black,Male,0,East,Yes,Yes,2,2004,17
2886,1,White,Female,2,North,No,Yes,3,2003,18
2887,0,Black,Male,0,West,Yes,Yes,0,2002,16
2888,0,White,Male,0,East,Yes,Yes,3,2002,21
2889,0,White,Female,0,North,No,Yes,0,2005,17
2890,0,White,Male,0,South,Yes,Yes,2,2003,27
2891,1,White,Male,0,East,No,Yes,3,2001,28
2892,0,White,Male,0,West,Yes,Yes,3,2002,33
2893,0,White,Male,1,North,Yes,Yes,0,2002,20
2894,0,White,Male,1,North,Yes,Yes,0,2005,23
2895,0,White,Male,2,South,No,Yes,0,2005,18
2896,0,White,Male,1,North,No,Yes,3,2003,24
2897,0,Black,Female,1,West,Yes,Yes,0,2005,17
2898,0,White,Male,0,North,Yes,Yes,2,2004,18
2899,0,White,Male,0,North,Yes,No,1,2001,22
2900,0,White,Male,1,East,No,Yes,3,2003,23
2901,1,White,Male,1,West,Yes,Yes,1,2004,17
2902,0,White,Male,0,West,Yes,Yes,0,2004,16
2903,0,Black,Male,0,West,Yes,Yes,1,2004,39
2904,0,White,Male,1,South,Yes,Yes,4,2003,29
2905,0,White,Male,1,North,No,Yes,0,2004,19
2906,0,Black,Male,2,North,Yes,Yes,0,2002,18
2907,0,Black,Male,1,West,Yes,Yes,0,2002,51
2908,1,White,Male,0,East,No,Yes,4,2004,21
2909,0,White,Male,1,North,Yes,Yes,2,2003,22
2910,1,White,Male,2,North,Yes,No,0,2002,19
2911,0,White,Male,2,North,Yes,Yes,2,2002,29
2912,0,White,Male,0,West,Yes,Yes,4,2001,26
2913,0,White,Male,1,East,Yes,Yes,3,2002,20
2914,1,White,Male,0,South,No,Yes,3,2003,33
2915,0,White,Female,1,West,Yes,Yes,0,2004,19
2916,1,Black,Male,0,South,No,No,3,2002,20
2917,0,White,Male,0,North,Yes,No,1,2005,38
2918,1,Black,Male,2,East,Yes,Yes,5,2002,41
2919,0,White,Male,0,West,Yes,Yes,0,2004,27
2920,1,Black,Male,2,North,No,Yes,4,2003,19
2921,0,Black,Male,1,West,No,Yes,3,2004,41
2922,0,White,Male,2,East,No,No,0,2005,20
2923,0,Black,Male,0,South,No,Yes,4,2005,25
2924,0,White,Male,1,West,Yes,Yes,2,2005,39
2925,0,White,Male,0,North,Yes,No,1,2001,22
2926,0,White,Male,0,South,Yes,No,0,2001,21
2927,0,White,Male,2,South,Yes,Yes,0,2002,21
2928,0,White,Male,2,East,Yes,Yes,0,2002,19
2929,0,White,Male,0,West,No,Yes,1,2003,20
2930,0,White,Male,2,South,Yes,Yes,0,2005,23
2931,0,White,Male,1,North,Yes,Yes,2,2004,21
2932,0,White,Male,1,North,No,Yes,4,2003,28
2933,0,White,Female,2,West,Yes,Yes,0,2003,31
2934,0,White,Male,0,South,Yes,Yes,0,2004,16
2935,0,White,Male,2,North,Yes,Yes,0,2005,49
2936,0,White,Male,0,West,Yes,No,0,2001,19
2937,0,White,Male,2,West,Yes,Yes,0,2005,22
2938,0,Black,Male,2,West,No,Yes,3,2003,35
2939,0,White,Male,0,West,Yes,Yes,2,2004,30
2940,0,White,Male,0,North,Yes,Yes,3,2003,22
2941,1,White,Male,1,East,Yes,Yes,4,2004,18
2942,0,Black,Male,0,South,Yes,Yes,2,2006,19
2943,0,White,Male,1,West,Yes,Yes,0,2004,18
2944,0,White,Female,0,East,Yes,Yes,0,2004,19
2945,1,Black,Male,1,West,No,No,3,2003,27
2946,0,White,Male,2,North,Yes,Yes,4,2002,27
2947,1,White,Female,2,West,No,Yes,1,2003,26
2948,1,Black,Male,1,West,Yes,Yes,3,2002,28
2949,0,White,Male,0,South,Yes,Yes,0,2004,17
2950,0,White,Male,1,West,Yes,Yes,3,2005,46
2951,0,White,Male,1,West,Yes,Yes,2,2005,18
2952,0,White,Male,1,West,Yes,Yes,5,2004,36
2953,1,White,Male,1,West,Yes,Yes,4,2003,40
2954,0,Black,Male,2,East,Yes,Yes,2,2005,32
2955,1,White,Female,0,South,Yes,Yes,4,2002,18
2956,0,White,Male,2,North,Yes,Yes,3,2004,23
2957,0,Black,Male,0,South,No,No,3,2002,34
2958,0,Black,Male,1,South,Yes,Yes,1,2005,21
2959,0,White,Male,2,East,Yes,Yes,3,2003,27
2960,0,White,Male,2,East,Yes,Yes,0,2002,19
2961,0,White,Male,0,South,No,Yes,2,2005,18
2962,0,White,Male,1,North,Yes,Yes,0,2004,23
2963,0,White,Male,2,North,Yes,Yes,0,2004,19
2964,0,Black,Male,0,South,Yes,No,3,2001,25
2965,0,White,Male,0,West,Yes,Yes,1,2003,16
2966,1,Black,Male,1,North,No,Yes,3,2003,20
2967,0,Black,Male,1,South,Yes,No,0,2006,17
2968,0,Black,Female,1,North,Yes,No,0,2001,18
2969,0,White,Male,0,North,Yes,Yes,2,2004,23
2970,0,White,Male,2,North,Yes,Yes,1,2004,18
2971,0,White,Male,0,West,Yes,Yes,0,2001,21
2972,0,White,Male,0,East,No,No,0,2001,17
2973,0,White,Male,0,West,Yes,Yes,0,2004,16
2974,0,Black,Male,2,North,Yes,Yes,3,2004,22
2975,0,White,Male,0,South,Yes,Yes,0,2002,18
2976,0,White,Male,1,West,Yes,Yes,1,2004,18
2977,0,Black,Male,2,West,Yes,Yes,3,2003,22
2978,0,White,Male,2,South,Yes,Yes,2,2003,17
2979,0,Black,Male,0,East,Yes,No,4,2001,23
2980,1,White,Male,2,North,Yes,Yes,4,2005,43
2981,1,White,Male,0,East,Yes,Yes,3,2005,39
2982,0,White,Male,0,North,Yes,Yes,0,2005,25
2983,0,White,Male,2,South,Yes,Yes,0,2003,18
2984,0,White,Male,0,West,Yes,Yes,4,2004,32
2985,1,White,Male,0,West,No,Yes,1,2002,21
2986,0,White,Male,1,East,Yes,Yes,5,2002,20
2987,0,Black,Male,0,West,Yes,Yes,4,2001,24
2988,0,Black,Male,0,North,Yes,Yes,0,2002,25
2989,0,White,Male,2,West,Yes,No,4,2002,24
2990,1,White,Male,1,South,Yes,Yes,4,2003,33
2991,0,White,Male,0,East,Yes,Yes,3,2006,27
2992,0,White,Male,0,North,Yes,Yes,0,2004,17
2993,0,Black,Male,0,West,Yes,Yes,0,2002,15
2994,0,White,Female,1,South,Yes,Yes,1,2003,20
2995,0,Black,Male,2,West,No,Yes,2,2004,27
2996,0,White,Male,2,West,Yes,Yes,2,2004,24
2997,0,White,Male,1,West,No,Yes,4,2002,20
2998,0,Black,Male,0,North,Yes,No,2,2003,21
2999,0,White,Male,2,South,Yes,Yes,0,2004,21
3000,1,Black,Male,0,West,Yes,Yes,2,2004,19
3001,0,Black,Male,2,West,Yes,Yes,4,2003,21
3002,0,White,Male,1,South,Yes,Yes,4,2003,18
3003,0,White,Male,0,East,Yes,Yes,0,2002,17
3004,0,White,Male,0,East,Yes,Yes,0,2005,48
3005,0,White,Male,2,North,Yes,Yes,4,2003,20
3006,0,Black,Male,2,East,No,Yes,4,2005,24
3007,1,White,Male,0,North,Yes,Yes,2,2002,33
3008,0,White,Male,0,South,Yes,Yes,0,2004,18
3009,0,White,Male,1,East,Yes,Yes,0,2001,18
3010,0,White,Male,2,North,No,Yes,3,2005,18
3011,0,Black,Male,1,North,No,No,1,2001,39
3012,1,White,Male,1,South,Yes,Yes,3,2004,51
3013,0,Black,Male,0,West,Yes,Yes,1,2005,19
3014,0,White,Male,0,West,Yes,Yes,0,2004,16
3015,1,White,Male,2,North,Yes,No,0,2005,26
3016,0,Black,Male,1,West,Yes,Yes,2,2005,23
3017,1,White,Male,1,East,Yes,Yes,1,2003,17
3018,0,Black,Male,2,West,Yes,Yes,1,2005,26
3019,0,White,Male,1,North,Yes,Yes,0,2004,22
3020,0,White,Male,2,South,Yes,No,3,2001,16
3021,0,White,Male,1,North,Yes,Yes,1,2003,39
3022,0,White,Female,1,North,Yes,Yes,0,2004,21
3023,0,Black,Male,1,North,No,No,1,2002,29
3024,0,Black,Male,2,North,Yes,Yes,1,2005,61
3025,1,White,Male,0,West,Yes,No,0,2005,38
3026,0,White,Male,0,West,Yes,Yes,0,2004,29
3027,0,White,Male,0,North,Yes,Yes,3,2003,28
3028,0,Black,Male,1,East,Yes,Yes,0,2006,23
3029,0,White,Male,1,North,Yes,Yes,0,2004,45
3030,0,White,Male,1,North,Yes,Yes,1,2005,16
3031,0,White,Male,2,North,Yes,No,2,2001,16
3032,0,White,Male,2,North,Yes,Yes,0,2005,18
3033,0,White,Male,1,South,Yes,Yes,0,2003,20
3034,0,White,Female,0,East,Yes,Yes,0,2003,43
3035,0,White,Male,1,South,Yes,Yes,3,2006,24
3036,0,White,Female,0,North,Yes,Yes,0,2003,18
3037,0,White,Male,0,North,Yes,Yes,3,2003,36
3038,0,Black,Male,1,East,Yes,Yes,4,2002,24
3039,0,White,Male,0,East,Yes,Yes,4,2002,17
3040,0,White,Male,0,North,Yes,Yes,1,2003,21
3041,1,Black,Male,0,East,No,No,5,2004,30
3042,0,White,Male,0,North,Yes,Yes,1,2005,15
3043,0,White,Male,1,South,Yes,Yes,0,2003,20
3044,0,White,Male,0,West,Yes,Yes,1,2004,24
3045,0,White,Male,2,South,No,Yes,4,2004,20
3046,0,White,Male,1,North,Yes,Yes,0,2004,32
3047,1,White,Male,2,West,Yes,No,3,2003,19
3048,0,White,Male,1,South,Yes,Yes,3,2004,16
3049,1,White,Male,0,East,Yes,Yes,2,2003,28
3050,0,Black,Male,0,West,Yes,Yes,3,2002,21
3051,0,Black,Male,1,North,Yes,Yes,1,2005,21
3052,0,White,Female,2,West,Yes,Yes,0,2004,21
3053,1,Black,Male,0,West,Yes,Yes,3,2003,27
3054,0,Black,Male,1,South,No,No,3,2005,40
3055,0,White,Male,2,North,Yes,Yes,0,2005,20
3056,0,White,Male,0,West,Yes,Yes,0,2003,21
3057,0,White,Male,0,North,Yes,Yes,0,2004,22
3058,0,White,Male,0,South,Yes,No,0,2001,17
3059,0,White,Female,1,North,Yes,Yes,0,2002,42
3060,0,White,Male,2,West,No,Yes,0,2003,19
3061,1,Black,Male,2,West,Yes,Yes,4,2004,25
3062,0,Black,Male,1,South,No,No,0,2004,31
3063,1,Black,Male,0,North,Yes,No,1,2002,29
3064,0,White,Male,2,North,Yes,Yes,0,2005,19
3065,0,White,Male,2,North,Yes,Yes,1,2004,24
3066,0,White,Female,0,East,Yes,Yes,2,2003,18
3067,0,White,Male,0,East,Yes,Yes,3,2004,34
3068,0,White,Male,0,West,Yes,Yes,2,2005,22
3069,0,White,Male,0,South,Yes,Yes,0,2004,29
3070,0,White,Male,1,South,Yes,Yes,2,2003,25
3071,0,White,Male,2,South,No,No,3,2003,34
3072,0,White,Male,0,South,Yes,Yes,1,2003,19
3073,0,White,Female,2,West,Yes,Yes,0,2001,27
3074,0,Black,Male,0,East,Yes,Yes,1,2002,17
3075,1,White,Male,0,North,Yes,Yes,0,2003,34
3076,0,Black,Male,1,East,Yes,Yes,1,2006,25
3077,0,Black,Male,0,East,Yes,Yes,0,2004,20
3078,1,White,Male,0,North,No,Yes,2,2004,17
3079,0,White,Male,0,North,Yes,Yes,2,2004,25
3080,0,White,Female,1,North,Yes,Yes,0,2004,20
3081,1,Black,Male,0,South,No,Yes,4,2004,18
3082,0,Black,Male,0,West,No,Yes,2,2002,22
3083,0,White,Male,1,South,Yes,Yes,3,2004,19
3084,1,White,Male,1,West,No,Yes,3,2005,17
3085,0,White,Male,1,North,Yes,Yes,0,2003,15
3086,0,White,Male,1,North,Yes,Yes,0,2003,25
3087,0,White,Male,0,South,Yes,Yes,1,2005,26
3088,0,White,Male,1,West,Yes,Yes,1,2004,18
3089,0,Black,Male,1,East,Yes,Yes,4,2003,23
3090,1,White,Male,2,South,Yes,Yes,1,2005,24
3091,0,White,Male,2,West,Yes,Yes,1,2004,19
3092,1,White,Male,1,North,Yes,Yes,4,2006,23
3093,0,White,Male,1,East,No,Yes,3,2002,19
3094,0,White,Male,1,North,Yes,Yes,4,2003,20
3095,1,Black,Male,1,North,Yes,Yes,3,2004,20
3096,0,White,Male,1,West,Yes,Yes,0,2004,21
3097,0,Black,Female,0,South,Yes,Yes,2,2001,31
3098,0,White,Male,2,North,Yes,No,1,2003,21
3099,1,White,Male,0,North,No,Yes,4,2002,33
3100,1,White,Male,0,South,Yes,Yes,0,2003,19
3101,1,Black,Male,2,North,Yes,Yes,3,2004,20
3102,1,White,Male,1,West,No,No,3,2002,17
3103,0,White,Male,0,South,Yes,Yes,3,2003,39
3104,0,White,Male,0,East,Yes,Yes,3,2004,20
3105,0,Black,Male,1,East,Yes,Yes,2,2006,21
3106,1,White,Female,2,West,No,Yes,5,2005,29
3107,0,White,Male,1,North,Yes,Yes,1,2004,40
3108,0,White,Male,1,East,Yes,Yes,0,2003,18
3109,0,Black,Male,1,North,No,Yes,0,2006,18
3110,0,Black,Male,0,East,Yes,No,3,2004,23
3111,1,White,Male,1,North,Yes,Yes,3,2005,15
3112,0,White,Male,1,East,Yes,Yes,1,2002,15
3113,0,White,Male,0,East,No,Yes,0,2004,22
3114,0,White,Female,0,East,Yes,Yes,2,2004,39
3115,0,White,Male,2,North,No,Yes,2,2005,39
3116,0,White,Male,0,East,Yes,Yes,0,2003,16
3117,0,White,Male,2,North,Yes,Yes,0,2003,24
3118,1,Black,Male,2,West,Yes,Yes,0,2003,18
3119,0,White,Male,1,West,Yes,Yes,4,2001,22
3120,0,White,Male,1,South,Yes,No,0,2002,23
3121,0,White,Male,1,West,Yes,Yes,0,2002,18
3122,1,White,Male,1,South,Yes,Yes,0,2005,16
3123,0,White,Male,1,North,Yes,Yes,0,2003,20
3124,0,Black,Male,0,South,Yes,Yes,2,2004,23
3125,1,White,Male,0,West,Yes,Yes,3,2005,46
3126,0,Black,Male,0,East,Yes,Yes,1,2006,18
3127,0,White,Male,0,West,Yes,No,0,2005,19
3128,0,White,Male,1,South,Yes,Yes,4,2003,15
3129,0,White,Male,0,West,Yes,Yes,0,2003,22
3130,1,White,Male,2,North,No,Yes,5,2004,34
3131,1,White,Male,1,North,No,Yes,1,2004,16
3132,0,White,Male,1,North,Yes,Yes,0,2005,16
3133,0,White,Male,1,West,Yes,Yes,1,2004,18
3134,0,White,Male,0,North,Yes,Yes,0,2004,17
3135,0,White,Male,2,West,Yes,Yes,0,2004,22
3136,0,Black,Male,0,South,Yes,Yes,5,2005,16
3137,0,Black,Male,1,North,No,Yes,5,2006,18
3138,0,White,Male,2,East,Yes,Yes,0,2006,23
3139,0,White,Female,2,North,Yes,Yes,1,2004,45
3140,0,White,Female,2,West,No,Yes,0,2002,46
3141,0,White,Male,0,East,Yes,Yes,2,2005,20
3142,0,White,Male,0,West,Yes,Yes,1,2001,24
3143,0,Black,Male,1,West,Yes,Yes,0,2004,24
3144,0,Black,Male,2,East,Yes,Yes,1,2005,20
3145,0,White,Female,0,North,Yes,Yes,0,2004,50
3146,0,White,Male,2,West,Yes,Yes,4,2002,19
3147,0,White,Male,2,West,No,Yes,4,2003,30
3148,0,White,Male,0,North,Yes,Yes,2,2003,31
3149,0,White,Male,2,North,Yes,Yes,0,2004,17
3150,0,White,Male,0,South,Yes,Yes,0,2004,28
3151,0,Black,Male,0,East,Yes,No,2,2005,30
3152,0,Black,Male,1,West,Yes,Yes,2,2003,37
3153,0,White,Male,1,West,Yes,Yes,1,2004,24
3154,0,White,Male,1,South,Yes,No,0,2003,22
3155,0,White,Female,0,East,Yes,Yes,2,2003,17
3156,0,White,Male,2,North,Yes,Yes,2,2004,19
3157,0,White,Male,2,West,Yes,Yes,0,2004,19
3158,0,White,Male,1,North,Yes,Yes,0,2003,18
3159,0,White,Male,1,North,No,Yes,3,2002,21
3160,0,White,Male,2,South,Yes,No,0,2001,20
3161,0,White,Male,2,East,Yes,Yes,0,2004,21
3162,0,White,Male,0,South,Yes,Yes,2,2001,20
3163,0,White,Male,0,West,Yes,Yes,4,2001,31
3164,1,Black,Male,0,South,Yes,Yes,3,2004,36
3165,1,White,Male,2,East,No,Yes,4,2002,17
3166,1,Black,Male,1,North,Yes,No,0,2004,41
3167,0,White,Male,2,North,Yes,Yes,2,2003,19
3168,0,White,Male,0,North,Yes,Yes,1,2004,22
3169,0,White,Male,2,North,Yes,Yes,2,2005,23
3170,1,White,Male,1,North,No,Yes,3,2005,25
3171,0,White,Male,0,West,Yes,Yes,0,2003,25
3172,0,White,Male,2,North,Yes,Yes,3,2004,24
3173,0,Black,Male,0,West,Yes,Yes,0,2003,40
3174,0,White,Male,2,North,Yes,Yes,2,2005,19
3175,0,White,Male,1,West,Yes,Yes,1,2005,18
3176,0,White,Female,2,West,Yes,Yes,2,2004,26
3177,0,White,Male,2,South,Yes,Yes,0,2004,32
3178,0,White,Male,1,West,Yes,Yes,1,2004,17
3179,0,White,Male,2,West,Yes,Yes,0,2005,18
3180,0,White,Male,1,South,Yes,Yes,0,2005,25
3181,0,White,Female,0,East,Yes,Yes,0,2004,20
3182,0,White,Male,1,East,Yes,Yes,3,2003,29
3183,0,White,Male,0,South,Yes,Yes,0,2002,17
3184,0,White,Male,1,South,Yes,Yes,0,2002,31
3185,0,White,Male,2,North,Yes,Yes,0,2003,23
3186,0,White,Male,1,West,Yes,Yes,5,2002,28
3187,0,White,Male,0,East,Yes,Yes,1,2005,24
3188,0,White,Male,1,South,Yes,No,3,2001,36
3189,0,White,Female,0,East,Yes,Yes,2,2004,20
3190,0,White,Male,0,South,Yes,Yes,0,2001,15
3191,0,Black,Male,1,West,Yes,Yes,0,2003,30
3192,0,White,Female,1,West,Yes,Yes,0,2004,19
3193,0,White,Male,0,West,Yes,Yes,2,2002,18
3194,0,White,Male,1,North,Yes,Yes,2,2003,23
3195,0,White,Male,0,West,No,No,0,2003,22
3196,0,White,Male,1,East,Yes,Yes,4,2005,24
3197,0,White,Male,1,North,Yes,No,0,2001,22
3198,0,White,Male,2,West,Yes,Yes,0,2003,45
3199,0,White,Male,1,West,Yes,Yes,0,2004,34
